Ano,Mês,Quantidade de Casos,COD_UF,precipitacao_media_mensal_uf,temp_max_media_mensal_uf,temp_min_media_mensal_uf,umidade_max_media_mensal_uf,umidade_min_media_mensal_uf,pressao_max_media_mensal_uf,pressao_min_media_mensal_uf,Densidade demográfica(Pessoas por km²),Densidade domiciliar urbana(pessoas por moradia),Densidade domiciliar(pessoas por moradia),"Despesas per capita com saneamento, R$ a preços de 2024(R$ per capita a preços de 2024)",Internações totais por doenças de veiculação hídrica(Número de internações),População urbana(pessoas),População(pessoas)
2018,12,165,AM,248.72499999999985,26.40426648437068,25.396263489266747,83.30380764594048,78.62767078679353,1005.3764768983306,1004.7077175532986,2.62,2.58,3.59,162.08,3991.0,2485768.0,4080611.0
2018,12,122,RR,43.3,26.7505620090256,25.719305393058107,75.23137580459134,70.56436497749004,999.6720892863784,999.0793836272647,2.57,3.77,4.13,236.03,1148.0,447714.0,576568.0
2018,12,417,PA,249.1142857142856,26.119281782098355,25.14087269436944,84.67954463702766,79.8309086173119,996.7557317866034,995.9886490453936,6.82,2.87,3.5,68.87,29320.0,5138483.0,8513497.0
2018,12,49,AP,450.6,25.314650537634403,24.49616935483872,87.58602150537642,84.45228494623652,1010.6319892473118,1010.078024193548,5.81,3.76,3.76,109.29,899.0,742138.0,829494.0
2018,12,1919,TO,147.07058823529408,27.11801521264659,25.72715343969801,78.02440804801994,71.18185078922714,977.077422145413,976.489374757946,5.6,3.15,2.99,460.43,1823.0,1333359.0,1555229.0
2018,12,55,MA,141.89999999999998,27.50267297398168,26.38653558509432,76.40625596746062,71.22148452762143,997.9765336681902,997.3959152053432,21.19,2.85,3.38,131.15,43339.0,4050141.0,7035055.0
2018,12,107,PI,147.73333333333335,27.22051761049533,26.051090062076103,73.21673643102406,67.4999103119225,980.0196469770736,979.4462946592566,12.97,2.96,3.14,197.18,9996.0,2064448.0,3264531.0
2018,12,417,CE,98.68571428571428,27.399464305620487,26.15437215536325,71.67354200781807,65.73641990117052,980.671358117688,980.109517459353,60.96,2.9,3.07,232.96,14411.0,6678826.0,9075649.0
2018,12,747,RN,36.16666666666666,29.045281444438128,27.811020453833176,61.453189083172695,56.11986700063032,1003.3720996055092,1002.8405947216752,65.88,2.96,3.06,303.87,4286.0,2663836.0,3479010.0
2018,12,263,PB,49.275,27.43442353643968,26.16060334528077,64.91457586618874,59.50045630131216,974.3359468339308,973.811917562724,70.77,2.85,3.05,317.83,7281.0,2937945.0,3996496.0
2018,12,1127,PE,81.98,27.025593218123444,25.70249572484042,66.5069830107559,60.68344834840251,963.0637552357005,962.5354919506392,96.83,2.83,2.96,248.8,7917.0,7538379.0,9496294.0
2018,12,208,AL,93.76000000000003,27.44589708761548,26.23756362506797,72.12352248618728,66.84313039629605,999.0963757486672,998.5830760420348,119.32,2.76,2.94,241.53,3398.0,2360787.0,3322820.0
2018,12,28,SE,51.4,27.141812956714052,25.937963617551738,75.24652520115822,69.95205432984149,991.8638697753044,991.3352324712224,103.94,2.73,2.83,379.93,1317.0,1687628.0,2278308.0
2018,12,822,BA,153.43555555555554,25.73277984141674,24.51836245381173,75.87806628274868,70.19045728850836,970.896226444674,970.3648915041424,26.23,2.68,2.77,332.78,20925.0,10607504.0,14812617.0
2018,12,6120,MG,242.49538461538447,24.109465599456808,22.71534362123424,78.08533139608582,71.40698195703662,931.4417756704842,930.8981795955503,35.87,2.74,2.83,419.78,15535.0,17835172.0,21040662.0
2018,12,1810,ES,194.5692307692308,25.170726897859826,24.001998568303936,82.83256703221126,77.3697359458397,987.204682205706,986.6873479814724,86.19,2.7,2.78,414.68,4719.0,3335131.0,3972388.0
2018,12,1260,RJ,144.58095238095234,24.754188016377288,23.50943946407058,80.6526403608685,74.9227284613394,979.4209165092032,978.900428668885,391.94,2.69,2.71,634.36,4359.0,16527120.0,17159960.0
2018,12,9739,SP,133.5179487179487,25.348555297251128,23.86599148481332,74.42018198076795,67.40241448663276,948.9832955982076,948.4267640039592,183.46,2.85,2.88,655.97,16873.0,43460950.0,45538936.0
2018,12,1780,PR,82.01666666666668,24.52704725300003,22.966709600758787,72.03273171505978,64.8188838135054,939.8832355104204,939.3312925770836,56.94,2.74,2.83,576.49,10871.0,9657404.0,11348937.0
2018,12,169,SC,135.79999999999998,22.379364911658985,21.055141297923576,77.78206419357734,71.3180720141228,944.323709447065,943.7747783795048,73.9,2.75,2.78,476.42,7533.0,5982975.0,7075494.0
2018,12,39,RS,121.10232558139536,22.985890180852365,21.63088697542523,74.57543583190083,68.32553128342768,973.3870351876304,972.7639334056328,40.21,2.58,2.64,505.97,7923.0,9643439.0,11329605.0
2018,12,4369,MS,109.10243902439026,27.16318046374052,25.68458571049032,72.04250746950028,65.11636381453972,967.0010683312846,966.4167069306576,7.69,2.8,2.98,550.24,3356.0,2343119.0,2748023.0
2018,12,764,MT,208.56249999999991,26.06665864317836,24.78020517784721,82.0313115819033,76.40081501082899,967.0963489410984,966.3334829661428,3.81,2.69,3.01,280.86,4168.0,2623944.0,3441998.0
2018,12,6367,GO,222.552,25.249085044276967,23.86130085576436,75.09167229134128,68.03535547072799,935.4026916727548,934.831929640394,20.35,2.87,2.89,514.97,10955.0,6256140.0,6921161.0
2018,12,521,DF,833.4000000000002,22.72889487870619,21.233854447439374,78.47169811320768,70.99029649595684,895.7392722371967,895.2094609164412,514.65,2.82,2.74,769.76,2030.0,2872910.0,2974703.0
2019,1,123,RO,351.14999999999986,25.746202956989247,24.72765456989247,85.32022849462366,80.21001344086025,984.1926747311828,983.5385080645163,7.47,2.92,3.0,151.28,4081.0,1330800.0,1777225.0
2019,1,2466,AC,316.87999999999965,25.672219371130662,24.61257820136852,88.6298305637015,84.19071358748779,988.5410654936464,987.8543157380252,5.37,3.21,3.3,115.1,1362.0,638685.0,881935.0
2019,1,433,AM,271.13333333333304,26.715175780190087,25.67939852442279,81.2553122680242,76.45028954403053,1005.6191097050896,1004.9517467883136,2.66,3.52,3.77,192.35,4519.0,3285860.0,4144597.0
2019,1,170,RR,5.000000000000001,28.861021505376343,27.601747311827985,61.26478494623661,56.55779569892468,1002.8834677419358,1002.2952956989236,2.7,3.76,3.95,235.04,1350.0,473160.0,605761.0
2019,1,943,PA,251.87407407407392,26.185051285310887,25.15889579989088,85.13096811143241,80.20680129419091,996.9072884596892,996.122894383952,6.89,3.13,3.37,71.16,28063.0,5869143.0,8602865.0
2019,1,79,AP,184.66666666666657,27.81227598566309,26.78687275985664,78.81720430107528,73.20430107526883,1009.8937724014332,1009.3240143369176,5.92,3.85,3.82,116.36,861.0,756416.0,845731.0
2019,1,5474,TO,112.89999999999996,27.74774663535619,26.230068070601416,77.23846157652932,69.65400739009134,977.9801445295936,977.3566397804524,5.66,2.88,2.99,445.17,2125.0,1252038.0,1572866.0
2019,1,332,MA,175.74999999999991,27.27338934635458,26.145676397700463,78.25730579954016,72.3636805891753,998.3646543729584,997.7501179288151,21.31,3.07,3.37,150.2,38237.0,4472250.0,7075181.0
2019,1,238,PI,73.8777777777778,27.86790333635925,26.52419768894136,71.87243618459703,65.48769247368638,980.25462199449,979.682993301049,13.01,3.18,3.18,233.65,9702.0,2157792.0,3273227.0
2019,1,919,CE,86.40000000000003,27.28088149528908,26.03859485699224,73.9816458886026,68.01613984684799,980.736864179295,980.1788266758808,61.34,3.0,3.07,256.88,15604.0,6884562.0,9132078.0
2019,1,831,RN,61.45,28.945671018310428,27.707070063866887,68.7466731778289,60.81426625928147,1002.7836842906338,1002.224828282491,66.4,2.99,3.06,302.43,3534.0,2743424.0,3506853.0
2019,1,406,PB,58.500000000000014,27.5161965602687,26.209418270919244,66.2242931935319,60.55222911779603,974.7515655987564,974.2093679423042,71.16,2.95,3.06,324.14,5827.0,3046153.0,4018127.0
2019,1,1480,PE,28.000000000000007,27.474812497026296,26.1224047391928,64.3316370411069,58.91833587214182,963.4252324427772,962.88293062183,97.45,2.78,2.91,258.0,9705.0,7669971.0,9557071.0
2019,1,410,AL,68.16,27.28796000284938,26.084730563025555,73.75617485085027,68.63306900036426,999.8889779659328,999.3911501047592,119.84,2.8,2.96,258.88,4923.0,2472387.0,3337357.0
2019,1,60,SE,18.485714285714284,27.52568097746012,26.22816238579405,73.05074279583825,67.55570089274828,993.0867942742896,992.555741472216,104.87,2.75,2.91,414.68,2829.0,1704001.0,2298696.0
2019,1,2993,BA,26.181395348837214,27.238222282483747,25.782710975596583,66.9983798054984,60.98216701804338,972.2064210143672,971.6880160941326,26.34,2.84,2.86,343.48,23387.0,10820867.0,14873064.0
2019,1,21159,MG,62.50461538461538,25.67875648318876,24.08027140707629,70.11945728598445,62.783137541789024,932.9921577463808,932.4782347956992,36.09,2.78,2.84,453.56,24712.0,18147336.0,21168791.0
2019,1,4210,ES,14.307692307692308,27.209988839591706,25.684138398312164,75.60836384003606,69.20175571674355,989.2522450117776,988.7711296832452,87.2,2.75,2.83,424.05,6115.0,3376523.0,4018650.0
2019,1,2381,RJ,126.66666666666666,26.791678092798247,25.353765276854187,76.39646639279373,69.97440315775383,975.7579526252534,975.1604026899984,394.34,2.63,2.66,677.9,4911.0,16688483.0,17264943.0
2019,1,31724,SP,163.6216216216216,26.56195932235972,25.05489458868113,75.77438271190279,68.4260096683229,950.1470767236468,949.5846331466436,184.99,2.84,2.85,638.22,26059.0,44064368.0,45919049.0
2019,1,3067,PR,178.1083333333333,25.508456500781776,24.05523433808621,77.96181030058622,70.53814181002001,941.227394303881,940.664960579838,57.37,2.76,2.83,630.59,12217.0,9819657.0,11433957.0
2019,1,259,SC,192.34285714285707,24.24746371657143,23.048098202426324,83.04027471391805,77.34718737472181,945.2311877187628,944.691154057596,74.84,2.75,2.8,494.87,7413.0,6086018.0,7164788.0
2019,1,125,RS,239.07441860465107,24.89546108874845,23.738451398696885,82.05271779493974,76.72311907447565,973.641510142384,973.0281163499702,40.38,2.57,2.62,546.76,8129.0,9736604.0,11377239.0
2019,1,4726,MS,126.31499999999994,27.79182331767092,26.3308473183702,76.18180334545751,69.11881362555334,968.1282131664368,967.525014953046,7.78,2.84,3.0,617.65,6319.0,2380403.0,2778986.0
2019,1,1199,MT,196.4645161290322,25.95851804985716,24.65479082878759,82.67780598587643,77.02942035465192,968.0030892292028,967.2335966010064,3.86,2.95,3.04,318.32,4545.0,2854105.0,3484466.0
2019,1,11406,GO,117.64166666666668,25.809540202695924,24.334104477095003,72.25557124069442,64.80278892418937,936.6512984167506,936.0759815999896,20.64,2.8,2.83,537.38,13224.0,6368656.0,7018354.0
2019,1,969,DF,429.5999999999996,23.79478260869565,22.15562412342216,71.57110799438993,63.47545582047688,897.187713884992,896.693828892006,521.67,3.03,2.99,885.97,3650.0,2912087.0,3015268.0
2019,2,131,RO,367.5999999999998,25.952715773809523,24.946651785714288,86.08519345238093,81.06249999999997,983.5290178571428,982.8280505952384,7.47,2.92,3.0,151.28,4081.0,1330800.0,1777225.0
2019,2,1994,AC,323.5999999999997,25.918790309577552,24.893346120427097,88.87050660181302,84.6049269500878,987.9676073354474,987.255278371224,5.37,3.21,3.3,115.1,1362.0,638685.0,881935.0
2019,2,514,AM,262.6266666666665,26.85132094841977,25.87149821418023,83.10357887937306,78.52802872429329,1005.203894281669,1004.5215074324892,2.66,3.52,3.77,192.35,4519.0,3285860.0,4144597.0
2019,2,187,RR,0.2,29.35133928571431,28.1458333333333,56.89880952380942,52.68303571428573,1002.5340773809528,1001.9110119047614,2.7,3.76,3.95,235.04,1350.0,473160.0,605761.0
2019,2,1328,PA,276.6846153846152,26.36438557509043,25.352171313018665,85.74759558656444,80.76722051001165,996.7220293431596,995.9093475715756,6.89,3.13,3.37,71.16,28063.0,5869143.0,8602865.0
2019,2,85,AP,290.7999999999998,26.105379053461885,25.222089541338004,86.11501241600936,82.57725618365957,1010.39754601227,1009.8190640520012,5.92,3.85,3.82,116.36,861.0,756416.0,845731.0
2019,2,6741,TO,159.75789473684205,26.42082055694332,25.151888833801927,84.250711834911,77.9984537922041,977.3399584566946,976.653007502634,5.66,2.88,2.99,445.17,2125.0,1252038.0,1572866.0
2019,2,469,MA,215.96666666666667,27.04354260377104,25.930761178589115,81.40722981155761,75.45152169403833,997.7540975705914,997.0698161025008,21.31,3.07,3.37,150.2,38237.0,4472250.0,7075181.0
2019,2,328,PI,173.45333333333332,27.153845914598136,25.957720259625617,78.83205772270546,73.00248181687432,978.6173755404136,977.9361478630112,13.01,3.18,3.18,233.65,9702.0,2157792.0,3273227.0
2019,2,1667,CE,122.93333333333334,26.896013706772585,25.71336587398332,80.05818681350316,74.55468665844155,981.7396904361482,981.0302597575984,61.34,3.0,3.07,256.88,15604.0,6884562.0,9132078.0
2019,2,916,RN,42.52,29.39485737480572,28.074915083347484,72.13527874150486,65.18450590522951,1001.7756950219356,1001.2028798020352,66.4,2.99,3.06,302.43,3534.0,2743424.0,3506853.0
2019,2,647,PB,125.39999999999998,27.016740772786548,25.87634532695888,74.938663983181,69.40201059443487,973.8110202892544,973.2384245521962,71.16,2.95,3.06,324.14,5827.0,3046153.0,4018127.0
2019,2,2782,PE,66.0,27.73982392676448,26.41608707538083,68.67826256762768,63.03975933613926,962.137383392968,961.5520628923816,97.45,2.78,2.91,258.0,9705.0,7669971.0,9557071.0
2019,2,568,AL,60.080000000000005,28.505175635276533,27.2871657743815,73.52218062673501,68.37645925803058,998.0400193709772,997.4883587291416,119.84,2.8,2.96,258.88,4923.0,2472387.0,3337357.0
2019,2,55,SE,27.366666666666667,28.468697408682345,27.239580046375988,74.96422595142475,69.65737055364313,992.88402239912,992.35033736135,104.87,2.75,2.91,414.68,2829.0,1704001.0,2298696.0
2019,2,5870,BA,54.39090909090909,27.90259918517925,26.48739063656022,70.88106589961977,64.89080913972116,970.3492114424846,969.7591085208992,26.34,2.84,2.86,343.48,23387.0,10820867.0,14873064.0
2019,2,43831,MG,193.40307692307684,25.197197711043664,23.7659192479002,76.3408868304076,69.63200235313441,931.0226143532112,930.454871099422,36.09,2.78,2.84,453.56,24712.0,18147336.0,21168791.0
2019,2,5158,ES,118.70769230769233,27.288045263810467,25.92107480225628,78.64888125111769,72.44103126930926,986.5561725264644,986.0286453141536,87.2,2.75,2.83,424.05,6115.0,3376523.0,4018650.0
2019,2,2358,RJ,308.7428571428571,25.294549890295208,24.12207845182887,80.4540642029104,76.78030260241384,973.426414175526,972.8199041272932,394.34,2.63,2.66,677.9,4911.0,16688483.0,17264943.0
2019,2,70404,SP,238.98918918918912,24.83240460843352,23.5128801712676,79.6966991254702,73.43607020065917,948.5295121056351,947.9636788049338,184.99,2.84,2.85,638.22,26059.0,44064368.0,45919049.0
2019,2,5523,PR,185.89999999999995,23.810653034400296,22.437626400961605,78.77448837095194,72.13026396353473,939.5629296251428,939.0239879980768,57.37,2.76,2.83,630.59,12217.0,9819657.0,11433957.0
2019,2,403,SC,206.3652173913043,21.651300744485194,20.520726740130154,84.53573268592109,79.096986173491,938.1765455439712,937.6588407967764,74.84,2.75,2.8,494.87,7413.0,6086018.0,7164788.0
2019,2,132,RS,106.31162790697674,23.24875116856434,21.94786705238497,78.90112609328239,72.8844672172244,973.6871287094754,973.1278921532816,40.38,2.57,2.62,546.76,8129.0,9736604.0,11377239.0
2019,2,9410,MS,179.43999999999994,26.743731765814218,25.35454401373095,78.03155431429792,71.41393208695142,966.5030763770812,965.9186355976152,7.78,2.84,3.0,617.65,6319.0,2380403.0,2778986.0
2019,2,1391,MT,215.29696969696963,26.00705501145714,24.764861838321767,84.00676410474584,78.51251632882173,965.888441793224,965.1210318135088,3.86,2.95,3.04,318.32,4545.0,2854105.0,3484466.0
2019,2,15393,GO,213.352,25.259745507818675,23.902701175476,78.5699975366573,71.67069340832816,935.2572073441416,934.6445549024024,20.64,2.8,2.83,537.38,13224.0,6368656.0,7018354.0
2019,2,2462,DF,905.2,23.23643688451212,21.791823336317503,80.03909280811696,72.81826320501348,895.5928379588189,895.0227394807516,521.67,3.03,2.99,885.97,3650.0,2912087.0,3015268.0
2019,3,205,RO,336.6999999999997,26.340154569892483,25.30090725806452,85.19388440860217,79.95799731182801,983.6520833333332,982.9747983870972,7.47,2.92,3.0,151.28,4081.0,1330800.0,1777225.0
2019,3,1504,AC,331.9199999999997,26.14379056206145,25.06661103727118,88.4777901509527,83.99158175076435,988.2291839292418,987.5046059642698,5.37,3.21,3.3,115.1,1362.0,638685.0,881935.0
2019,3,387,AM,216.4399999999999,27.68407523841756,26.599526561504643,83.54350567405602,78.2172252448995,1005.302194825444,1004.5868193559232,2.66,3.52,3.77,192.35,4519.0,3285860.0,4144597.0
2019,3,230,RR,6.999999999999999,30.768817204301047,29.466129032258067,51.90456989247314,47.676075268817215,1002.0567204301066,1001.4006720430108,2.7,3.76,3.95,235.04,1350.0,473160.0,605761.0
2019,3,1270,PA,371.8148148148149,26.08328354345731,25.13705652212644,87.34419478541724,82.63301743430993,996.9176735784932,996.111177016228,6.89,3.13,3.37,71.16,28063.0,5869143.0,8602865.0
2019,3,148,AP,130.19999999999996,27.000692913911703,25.844920022707544,83.07819352612482,78.61298392662346,1010.9325485874576,1010.330350742448,5.92,3.85,3.82,116.36,861.0,756416.0,845731.0
2019,3,5972,TO,281.8631578947367,26.12710613534515,24.96716005958072,86.03881192541206,80.30762292493002,977.62860292694,976.9794446537912,5.66,2.88,2.99,445.17,2125.0,1252038.0,1572866.0
2019,3,840,MA,303.00000000000006,26.81522514775489,25.74220391878117,79.98857461522883,79.60447299894112,997.9092910451834,997.2426839586402,21.31,3.07,3.37,150.2,38237.0,4472250.0,7075181.0
2019,3,735,PI,178.12222222222215,26.90482149819204,25.73529980025289,81.5399925551765,75.66330288339763,980.0275077196748,979.390832678746,13.01,3.18,3.18,233.65,9702.0,2157792.0,3273227.0
2019,3,2934,CE,175.7538461538461,26.416366088031143,25.28162730581328,85.00523523843916,79.25428652996305,984.3653266674308,983.7572859279536,61.34,3.0,3.07,256.88,15604.0,6884562.0,9132078.0
2019,3,1770,RN,180.11428571428564,27.694700200749807,26.564030964254776,80.85067217162482,74.553676679513,1002.320692190401,1001.6976181051398,66.4,2.99,3.06,302.43,3534.0,2743424.0,3506853.0
2019,3,1187,PB,153.24999999999997,27.08105435907579,25.87966977334804,75.44924068087703,69.64185789290443,974.1394220954744,973.550133935635,71.16,2.95,3.06,324.14,5827.0,3046153.0,4018127.0
2019,3,3686,PE,126.22,26.97703355613829,25.732020346539013,72.39071042280763,66.45924174645745,962.634722990018,962.056463576494,97.45,2.78,2.91,258.0,9705.0,7669971.0,9557071.0
2019,3,1037,AL,121.52000000000002,28.21739703006965,27.0045158886828,75.14179745114353,69.71212730460626,998.409461283532,997.846987449056,119.84,2.8,2.96,258.88,4923.0,2472387.0,3337357.0
2019,3,157,SE,105.05714285714288,27.883034294722943,26.68866822279272,78.60278798833609,72.99259022788081,991.5612331230896,991.0078259695808,104.87,2.75,2.91,414.68,2829.0,1704001.0,2298696.0
2019,3,6965,BA,147.26666666666665,27.117129315396088,25.79301449250013,74.43849729255187,68.51062376927443,970.9453817416116,970.380251316568,26.34,2.84,2.86,343.48,23387.0,10820867.0,14873064.0
2019,3,89406,MG,151.8646153846154,24.448005867585373,23.122357631478984,78.53072294851856,72.188354115109,932.218280399592,931.692898345348,36.09,2.78,2.84,453.56,24712.0,18147336.0,21168791.0
2019,3,8082,ES,101.61538461538458,26.548735262591617,25.237046213139458,79.610158092629,73.57620430972304,988.0402371828626,987.5324783404088,87.2,2.75,2.83,424.05,6115.0,3376523.0,4018650.0
2019,3,4859,RJ,281.2,24.585185843241742,23.445347644615943,84.28932026591657,78.45617049649573,973.8050849475222,973.2141436240456,394.34,2.63,2.66,677.9,4911.0,16688483.0,17264943.0
2019,3,105923,SP,173.9487179487179,24.33514535434152,23.075779736236527,81.04391900899931,74.90847403499633,950.5328555208204,950.0045901479596,184.99,2.84,2.85,638.22,26059.0,44064368.0,45919049.0
2019,3,11457,PR,135.41666666666666,22.980678140882745,21.733459511550805,79.6628705510451,73.80767504595674,941.281266776042,940.7750958901072,57.37,2.76,2.83,630.59,12217.0,9819657.0,11433957.0
2019,3,837,SC,142.47272727272727,21.01144852466192,19.94071768616424,84.69800664962699,79.70439084512142,941.2494114536072,940.78931493787,74.84,2.75,2.8,494.87,7413.0,6086018.0,7164788.0
2019,3,250,RS,119.953488372093,21.62631789695249,20.38421477603405,79.55905031195091,73.99065461999241,975.9886031712985,975.4818227863012,40.38,2.57,2.62,546.76,8129.0,9736604.0,11377239.0
2019,3,20858,MS,153.98974358974357,26.165824233642724,24.87528550932992,79.26629474743497,73.13925554458211,968.2508034775202,967.676799393503,7.78,2.84,3.0,617.65,6319.0,2380403.0,2778986.0
2019,3,1668,MT,226.0562499999999,26.023773767822068,24.792734731962607,84.5572778396024,79.24267882201552,965.8382638753388,965.0643478605768,3.86,2.95,3.04,318.32,4545.0,2854105.0,3484466.0
2019,3,20830,GO,210.624,24.890648773658988,23.621042752880275,80.81998546104343,74.3558532911139,936.1453120455564,935.5633909950396,20.64,2.8,2.83,537.38,13224.0,6368656.0,7018354.0
2019,3,5086,DF,1130.0000000000014,22.65788336933047,21.3606101511879,83.262688984881,76.7680885529157,896.309125269978,895.7721652267822,521.67,3.03,2.99,885.97,3650.0,2912087.0,3015268.0
2019,4,275,RO,237.6999999999999,26.28784722222221,25.250937500000017,85.2805555555556,80.17013888888889,983.5644791666668,982.9223611111112,7.47,2.92,3.0,151.28,4081.0,1330800.0,1777225.0
2019,4,933,AC,149.95999999999998,26.58563291719308,25.41138129810081,86.43025340010503,81.49192851875112,988.1524185656228,987.458309722824,5.37,3.21,3.3,115.1,1362.0,638685.0,881935.0
2019,4,419,AM,271.58749999999986,27.29050349695016,26.30684621175739,86.03179257521644,81.2838222216049,1005.2366449943248,1004.45783807272,2.66,3.52,3.77,192.35,4519.0,3285860.0,4144597.0
2019,4,207,RR,13.199999999999998,30.690416666666664,29.41444444444443,54.42500000000005,49.86666666666663,1001.914027777778,1001.2361111111107,2.7,3.76,3.95,235.04,1350.0,473160.0,605761.0
2019,4,1277,PA,336.92142857142846,26.348035087022662,25.414317560723305,87.1754064624849,82.50604549680253,996.5799408788212,995.7852472589044,6.89,3.13,3.37,71.16,28063.0,5869143.0,8602865.0
2019,4,153,AP,221.44999999999976,25.87309186166082,25.023136997213896,91.28229074812728,87.1037364232042,1007.9992532633964,1007.3955415728384,5.92,3.85,3.82,116.36,861.0,756416.0,845731.0
2019,4,5221,TO,157.51578947368418,26.762663331955213,25.507040788539207,83.95408793652214,77.89211413884456,977.3424650826817,976.7264733355609,5.66,2.88,2.99,445.17,2125.0,1252038.0,1572866.0
2019,4,1294,MA,291.9692307692308,27.03790304954834,25.966169654434577,83.06826899148315,76.3543678867787,996.7465392619956,996.1151025864652,21.31,3.07,3.37,150.2,38237.0,4472250.0,7075181.0
2019,4,1718,PI,180.94444444444449,26.83654363886705,25.69172145795128,81.98848661391418,76.3762891576105,979.8513038451374,979.2487721804208,13.01,3.18,3.18,233.65,9702.0,2157792.0,3273227.0
2019,4,6399,CE,154.00000000000003,26.30289931484513,25.22720049276744,86.59910108612284,81.3402501547437,984.3217995594316,983.7432731919192,61.34,3.0,3.07,256.88,15604.0,6884562.0,9132078.0
2019,4,5074,RN,192.7666666666665,27.350698374730243,26.29283518413148,83.20430320011715,77.6743020499559,1002.0732355409118,1001.4924557210136,66.4,2.99,3.06,302.43,3534.0,2743424.0,3506853.0
2019,4,2610,PB,118.51428571428572,26.800245510662176,25.66490179573513,78.16077375825438,72.37805770887162,974.0665544332212,973.5133136924802,71.16,2.95,3.06,324.14,5827.0,3046153.0,4018127.0
2019,4,7816,PE,70.0181818181818,26.45643191859675,25.294378423414887,74.89135239946067,69.12156332156015,962.6434304483604,962.1083254704484,97.45,2.78,2.91,258.0,9705.0,7669971.0,9557071.0
2019,4,2038,AL,69.28,27.612340269441106,26.479485127384283,77.33103877144082,72.27980550977456,998.4631662665068,997.9434490462852,119.84,2.8,2.96,258.88,4923.0,2472387.0,3337357.0
2019,4,382,SE,75.80000000000001,27.312777777777782,26.19678571428572,81.10158673951166,75.43891586851923,991.9168650793652,991.4136507936508,104.87,2.75,2.91,414.68,2829.0,1704001.0,2298696.0
2019,4,10512,BA,84.48095238095237,26.462159272199106,25.23091946682811,78.5457380399891,72.83696605232944,971.1161301381584,970.5913379027554,26.34,2.84,2.86,343.48,23387.0,10820867.0,14873064.0
2019,4,178518,MG,98.1375,23.9949299372391,22.621178201563115,79.00826741129222,72.73527611772928,932.0772366037548,931.5943273406584,36.09,2.78,2.84,453.56,24712.0,18147336.0,21168791.0
2019,4,11248,ES,59.73846153846156,25.822253058880992,24.58725539738252,82.46179382543596,76.81281386915272,987.9952576117488,987.5145309882288,87.2,2.75,2.83,424.05,6115.0,3376523.0,4018650.0
2019,4,11400,RJ,173.29000000000005,24.00359984597633,22.85953180552252,83.2299119999361,77.78149301749059,975.549507398096,975.008543849388,394.34,2.63,2.66,677.9,4911.0,16688483.0,17264943.0
2019,4,171187,SP,122.17714285714284,23.60898940694063,22.368605803092663,79.14634737162122,73.24136158029145,950.1549627852158,949.6932711069242,184.99,2.84,2.85,638.22,26059.0,44064368.0,45919049.0
2019,4,21893,PR,110.184,21.936703326329056,20.74911086766444,80.83310502660733,74.88636261684775,941.2179294171264,940.7498480483345,57.37,2.76,2.83,630.59,12217.0,9819657.0,11433957.0
2019,4,1524,SC,143.72727272727272,20.06848056214165,19.05262799753228,86.58500043720848,82.09706154787689,940.383906071488,939.92696576257,74.84,2.75,2.8,494.87,7413.0,6086018.0,7164788.0
2019,4,873,RS,142.40952380952382,20.52066942475282,19.436204598795285,82.6814967080334,79.70874399913913,974.3813665313886,973.867823573354,40.38,2.57,2.62,546.76,8129.0,9736604.0,11377239.0
2019,4,20696,MS,102.32432432432437,25.36297426482944,24.091897089885105,80.1749223142735,74.09806632208374,968.1175612101332,967.5908466527284,7.78,2.84,3.0,617.65,6319.0,2380403.0,2778986.0
2019,4,2590,MT,150.875,26.022575947681865,24.810851364341808,81.95806818235705,76.23029101887064,966.053251710394,965.3540964738172,3.86,2.95,3.04,318.32,4545.0,2854105.0,3484466.0
2019,4,28684,GO,125.93333333333334,24.945788343062787,23.6365606766761,79.5279777384523,73.11458797726081,936.0995703394432,935.5760467326415,20.64,2.8,2.83,537.38,13224.0,6368656.0,7018354.0
2019,4,8224,DF,1136.000000000001,22.550986933555738,21.14384209063105,83.2541006394218,76.44342507645264,896.360550458715,895.8526271893254,521.67,3.03,2.99,885.97,3650.0,2912087.0,3015268.0
2019,5,285,RO,57.600000000000016,26.219119623655903,25.072043010752687,80.67473118279568,75.26444892473118,984.1204301075268,983.5859879032264,7.47,2.92,3.0,151.28,4081.0,1330800.0,1777225.0
2019,5,694,AC,90.60000000000004,26.525703643279662,25.232086255259468,84.9195202213387,79.7293042467258,988.82429080037,988.2411814216414,5.37,3.21,3.3,115.1,1362.0,638685.0,881935.0
2019,5,394,AM,304.04615384615363,26.83524292467933,25.894841196981567,85.12107338259247,80.70637077709075,1005.544450811749,1004.8845876314616,2.66,3.52,3.77,192.35,4519.0,3285860.0,4144597.0
2019,5,180,RR,448.19999999999936,26.802016129032253,25.750672043010745,81.86693548387095,76.93279569892469,1002.6625,1002.0159946236548,2.7,3.76,3.95,235.04,1350.0,473160.0,605761.0
2019,5,1080,PA,230.72592592592588,26.82482124533429,25.77782094359256,84.67659105686171,79.644270551149,996.2313906540396,995.4699192143624,6.89,3.13,3.37,71.16,28063.0,5869143.0,8602865.0
2019,5,82,AP,460.9999999999994,26.27580645161291,25.42629928315412,91.03942652329744,86.87589605734766,1007.5683691756276,1006.9707885304656,5.92,3.85,3.82,116.36,861.0,756416.0,845731.0
